"cpc_subclass"	"cpc_subclass_title"	"cpc_group"	"cpc_group_title"	"cpc_class"	"cpc_class_title"
"A01B"	"SOIL WORKING IN AGRICULTURE OR FORESTRY; PARTS, DETAILS, OR ACCESSORIES OF AGRICULTURAL MACHINES OR IMPLEMENTS, IN GENERAL "	"A01B63/20"	"Lifting or adjusting devices or arrangements for agricultural machines or implements -for implements drawn by animals or tractors-with wheels adjustable relatively to the frame-with gear and rack"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01B"	"SOIL WORKING IN AGRICULTURE OR FORESTRY; PARTS, DETAILS, OR ACCESSORIES OF AGRICULTURAL MACHINES OR IMPLEMENTS, IN GENERAL "	"A01B63/22"	"Lifting or adjusting devices or arrangements for agricultural machines or implements -for implements drawn by animals or tractors-with wheels adjustable relatively to the frame-operated by hydraulic or pneumatic means"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01B"	"SOIL WORKING IN AGRICULTURE OR FORESTRY; PARTS, DETAILS, OR ACCESSORIES OF AGRICULTURAL MACHINES OR IMPLEMENTS, IN GENERAL "	"A01B63/24"	"Lifting or adjusting devices or arrangements for agricultural machines or implements -for implements drawn by animals or tractors-Tools or tool-holders adjustable relatively to the frame"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01B"	"SOIL WORKING IN AGRICULTURE OR FORESTRY; PARTS, DETAILS, OR ACCESSORIES OF AGRICULTURAL MACHINES OR IMPLEMENTS, IN GENERAL "	"A01B63/245"	"Lifting or adjusting devices or arrangements for agricultural machines or implements -for implements drawn by animals or tractors-Tools or tool-holders adjustable relatively to the frame-laterally adjustable"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01B"	"SOIL WORKING IN AGRICULTURE OR FORESTRY; PARTS, DETAILS, OR ACCESSORIES OF AGRICULTURAL MACHINES OR IMPLEMENTS, IN GENERAL "	"A01B63/26"	"Lifting or adjusting devices or arrangements for agricultural machines or implements -for implements drawn by animals or tractors-Tools or tool-holders adjustable relatively to the frame-by man-power"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01B"	"SOIL WORKING IN AGRICULTURE OR FORESTRY; PARTS, DETAILS, OR ACCESSORIES OF AGRICULTURAL MACHINES OR IMPLEMENTS, IN GENERAL "	"A01B63/28"	"Lifting or adjusting devices or arrangements for agricultural machines or implements -for implements drawn by animals or tractors-Tools or tool-holders adjustable relatively to the frame-operated by the machine or implement"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01B"	"SOIL WORKING IN AGRICULTURE OR FORESTRY; PARTS, DETAILS, OR ACCESSORIES OF AGRICULTURAL MACHINES OR IMPLEMENTS, IN GENERAL "	"A01B63/30"	"Lifting or adjusting devices or arrangements for agricultural machines or implements -for implements drawn by animals or tractors-Tools or tool-holders adjustable relatively to the frame-operated by motor power through a mechanical transmission"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01B"	"SOIL WORKING IN AGRICULTURE OR FORESTRY; PARTS, DETAILS, OR ACCESSORIES OF AGRICULTURAL MACHINES OR IMPLEMENTS, IN GENERAL "	"A01B63/32"	"Lifting or adjusting devices or arrangements for agricultural machines or implements -for implements drawn by animals or tractors-Tools or tool-holders adjustable relatively to the frame-operated by hydraulic or pneumatic means ; without automatic control"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01B"	"SOIL WORKING IN AGRICULTURE OR FORESTRY; PARTS, DETAILS, OR ACCESSORIES OF AGRICULTURAL MACHINES OR IMPLEMENTS, IN GENERAL "	"A01B67/00"	"Devices for controlling the tractor motor by resistance of tools "	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01B"	"SOIL WORKING IN AGRICULTURE OR FORESTRY; PARTS, DETAILS, OR ACCESSORIES OF AGRICULTURAL MACHINES OR IMPLEMENTS, IN GENERAL "	"A01B69/00"	"Steering of agricultural machines or implements; Guiding agricultural machines or implements on a desired track"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01B"	"SOIL WORKING IN AGRICULTURE OR FORESTRY; PARTS, DETAILS, OR ACCESSORIES OF AGRICULTURAL MACHINES OR IMPLEMENTS, IN GENERAL "	"A01B69/001"	"Steering of agricultural machines or implements; Guiding agricultural machines or implements on a desired track-Steering by means of optical assistance, e.g. television cameras "	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01B"	"SOIL WORKING IN AGRICULTURE OR FORESTRY; PARTS, DETAILS, OR ACCESSORIES OF AGRICULTURAL MACHINES OR IMPLEMENTS, IN GENERAL "	"A01B69/002"	"Steering of agricultural machines or implements; Guiding agricultural machines or implements on a desired track-Steering or guiding on a substantially circular or spiral path"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01B"	"SOIL WORKING IN AGRICULTURE OR FORESTRY; PARTS, DETAILS, OR ACCESSORIES OF AGRICULTURAL MACHINES OR IMPLEMENTS, IN GENERAL "	"A01B69/003"	"Steering of agricultural machines or implements; Guiding agricultural machines or implements on a desired track-Steering or guiding of machines or implements pushed or pulled by or mounted on agricultural vehicles such as tractors, e.g. by lateral shifting of the towing connection"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01B"	"SOIL WORKING IN AGRICULTURE OR FORESTRY; PARTS, DETAILS, OR ACCESSORIES OF AGRICULTURAL MACHINES OR IMPLEMENTS, IN GENERAL "	"A01B69/004"	"Steering of agricultural machines or implements; Guiding agricultural machines or implements on a desired track-Steering or guiding of machines or implements pushed or pulled by or mounted on agricultural vehicles such as tractors, e.g. by lateral shifting of the towing connection-automatic"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01B"	"SOIL WORKING IN AGRICULTURE OR FORESTRY; PARTS, DETAILS, OR ACCESSORIES OF AGRICULTURAL MACHINES OR IMPLEMENTS, IN GENERAL "	"A01B69/005"	"Steering of agricultural machines or implements; Guiding agricultural machines or implements on a desired track-Steering or guiding of machines or implements pushed or pulled by or mounted on agricultural vehicles such as tractors, e.g. by lateral shifting of the towing connection-by an additional operator"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01B"	"SOIL WORKING IN AGRICULTURE OR FORESTRY; PARTS, DETAILS, OR ACCESSORIES OF AGRICULTURAL MACHINES OR IMPLEMENTS, IN GENERAL "	"A01B69/006"	"Steering of agricultural machines or implements; Guiding agricultural machines or implements on a desired track-Steering or guiding of machines or implements pushed or pulled by or mounted on agricultural vehicles such as tractors, e.g. by lateral shifting of the towing connection-derived from the steering of the tractor"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01B"	"SOIL WORKING IN AGRICULTURE OR FORESTRY; PARTS, DETAILS, OR ACCESSORIES OF AGRICULTURAL MACHINES OR IMPLEMENTS, IN GENERAL "	"A01B69/007"	"Steering of agricultural machines or implements; Guiding agricultural machines or implements on a desired track-Steering or guiding of agricultural vehicles, e.g. steering of the tractor to keep the plough in the furrow"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01B"	"SOIL WORKING IN AGRICULTURE OR FORESTRY; PARTS, DETAILS, OR ACCESSORIES OF AGRICULTURAL MACHINES OR IMPLEMENTS, IN GENERAL "	"A01B69/008"	"Steering of agricultural machines or implements; Guiding agricultural machines or implements on a desired track-Steering or guiding of agricultural vehicles, e.g. steering of the tractor to keep the plough in the furrow-automatic"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01B"	"SOIL WORKING IN AGRICULTURE OR FORESTRY; PARTS, DETAILS, OR ACCESSORIES OF AGRICULTURAL MACHINES OR IMPLEMENTS, IN GENERAL "	"A01B69/02"	"Steering of agricultural machines or implements; Guiding agricultural machines or implements on a desired track-Ridge-marking or like devices; Checkrow wires; Accessories therefor"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01B"	"SOIL WORKING IN AGRICULTURE OR FORESTRY; PARTS, DETAILS, OR ACCESSORIES OF AGRICULTURAL MACHINES OR IMPLEMENTS, IN GENERAL "	"A01B69/022"	"Steering of agricultural machines or implements; Guiding agricultural machines or implements on a desired track-Ridge-marking or like devices; Checkrow wires; Accessories therefor-Ridge marking by deposition of a chemical substance, e.g. foam, on the surface of the soil"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01B"	"SOIL WORKING IN AGRICULTURE OR FORESTRY; PARTS, DETAILS, OR ACCESSORIES OF AGRICULTURAL MACHINES OR IMPLEMENTS, IN GENERAL "	"A01B69/024"	"Steering of agricultural machines or implements; Guiding agricultural machines or implements on a desired track-Ridge-marking or like devices; Checkrow wires; Accessories therefor-adapted to cut and form a ridge or forrow in the soil surface, e.g. with a disc"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01B"	"SOIL WORKING IN AGRICULTURE OR FORESTRY; PARTS, DETAILS, OR ACCESSORIES OF AGRICULTURAL MACHINES OR IMPLEMENTS, IN GENERAL "	"A01B69/026"	"Steering of agricultural machines or implements; Guiding agricultural machines or implements on a desired track-Ridge-marking or like devices; Checkrow wires; Accessories therefor-Checkrow wires"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01B"	"SOIL WORKING IN AGRICULTURE OR FORESTRY; PARTS, DETAILS, OR ACCESSORIES OF AGRICULTURAL MACHINES OR IMPLEMENTS, IN GENERAL "	"A01B69/028"	"Steering of agricultural machines or implements; Guiding agricultural machines or implements on a desired track-Ridge-marking or like devices; Checkrow wires; Accessories therefor-Checkrow wires-the wire being located above the ground"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01B"	"SOIL WORKING IN AGRICULTURE OR FORESTRY; PARTS, DETAILS, OR ACCESSORIES OF AGRICULTURAL MACHINES OR IMPLEMENTS, IN GENERAL "	"A01B7/00"	"Disc-like soil-working implements usable either as ploughs or as harrows, or the like"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01B"	"SOIL WORKING IN AGRICULTURE OR FORESTRY; PARTS, DETAILS, OR ACCESSORIES OF AGRICULTURAL MACHINES OR IMPLEMENTS, IN GENERAL "	"A01B71/00"	"Construction or arrangement of setting or adjusting mechanisms, of implement or tool drive or of power take-off; Means for protecting parts against dust, or the like; Adapting machine elements to or for agricultural purposes "	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01B"	"SOIL WORKING IN AGRICULTURE OR FORESTRY; PARTS, DETAILS, OR ACCESSORIES OF AGRICULTURAL MACHINES OR IMPLEMENTS, IN GENERAL "	"A01B71/02"	"Construction or arrangement of setting or adjusting mechanisms, of implement or tool drive or of power take-off; Means for protecting parts against dust, or the like; Adapting machine elements to or for agricultural purposes -Setting or adjusting mechanisms"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01B"	"SOIL WORKING IN AGRICULTURE OR FORESTRY; PARTS, DETAILS, OR ACCESSORIES OF AGRICULTURAL MACHINES OR IMPLEMENTS, IN GENERAL "	"A01B71/04"	"Construction or arrangement of setting or adjusting mechanisms, of implement or tool drive or of power take-off; Means for protecting parts against dust, or the like; Adapting machine elements to or for agricultural purposes -Bearings of rotating parts, e.g. for soil-working discs "	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01B"	"SOIL WORKING IN AGRICULTURE OR FORESTRY; PARTS, DETAILS, OR ACCESSORIES OF AGRICULTURAL MACHINES OR IMPLEMENTS, IN GENERAL "	"A01B71/06"	"Construction or arrangement of setting or adjusting mechanisms, of implement or tool drive or of power take-off; Means for protecting parts against dust, or the like; Adapting machine elements to or for agricultural purposes -Special adaptations of coupling means between power take-off and transmission shaft to the implement or machine "	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01B"	"SOIL WORKING IN AGRICULTURE OR FORESTRY; PARTS, DETAILS, OR ACCESSORIES OF AGRICULTURAL MACHINES OR IMPLEMENTS, IN GENERAL "	"A01B71/063"	"Construction or arrangement of setting or adjusting mechanisms, of implement or tool drive or of power take-off; Means for protecting parts against dust, or the like; Adapting machine elements to or for agricultural purposes -Special adaptations of coupling means between power take-off and transmission shaft to the implement or machine -for enabling transmission coupling and connection between tractor and implements to be controlled from the driver's seat"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01B"	"SOIL WORKING IN AGRICULTURE OR FORESTRY; PARTS, DETAILS, OR ACCESSORIES OF AGRICULTURAL MACHINES OR IMPLEMENTS, IN GENERAL "	"A01B71/066"	"Construction or arrangement of setting or adjusting mechanisms, of implement or tool drive or of power take-off; Means for protecting parts against dust, or the like; Adapting machine elements to or for agricultural purposes -Special adaptations of coupling means between power take-off and transmission shaft to the implement or machine -for enabling pitch, roll or yaw movements of trailed implements or machines"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01B"	"SOIL WORKING IN AGRICULTURE OR FORESTRY; PARTS, DETAILS, OR ACCESSORIES OF AGRICULTURAL MACHINES OR IMPLEMENTS, IN GENERAL "	"A01B71/08"	"Construction or arrangement of setting or adjusting mechanisms, of implement or tool drive or of power take-off; Means for protecting parts against dust, or the like; Adapting machine elements to or for agricultural purposes -Means for protecting against dust, or the like, or for cleaning agricultural implements "	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01B"	"SOIL WORKING IN AGRICULTURE OR FORESTRY; PARTS, DETAILS, OR ACCESSORIES OF AGRICULTURAL MACHINES OR IMPLEMENTS, IN GENERAL "	"A01B73/00"	"Means or arrangements to facilitate transportation of agricultural machines or implements, e.g. folding frames to reduce overall width "	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01B"	"SOIL WORKING IN AGRICULTURE OR FORESTRY; PARTS, DETAILS, OR ACCESSORIES OF AGRICULTURAL MACHINES OR IMPLEMENTS, IN GENERAL "	"A01B73/005"	"Means or arrangements to facilitate transportation of agricultural machines or implements, e.g. folding frames to reduce overall width -for endwise transportation, i.e. the direction of transport being substantially perpendicular to the direction of agricultural operation "	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01B"	"SOIL WORKING IN AGRICULTURE OR FORESTRY; PARTS, DETAILS, OR ACCESSORIES OF AGRICULTURAL MACHINES OR IMPLEMENTS, IN GENERAL "	"A01B73/02"	"Means or arrangements to facilitate transportation of agricultural machines or implements, e.g. folding frames to reduce overall width -Folding frames"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01B"	"SOIL WORKING IN AGRICULTURE OR FORESTRY; PARTS, DETAILS, OR ACCESSORIES OF AGRICULTURAL MACHINES OR IMPLEMENTS, IN GENERAL "	"A01B73/04"	"Means or arrangements to facilitate transportation of agricultural machines or implements, e.g. folding frames to reduce overall width -Folding frames-foldable about a horizontal axis"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01B"	"SOIL WORKING IN AGRICULTURE OR FORESTRY; PARTS, DETAILS, OR ACCESSORIES OF AGRICULTURAL MACHINES OR IMPLEMENTS, IN GENERAL "	"A01B73/042"	"Means or arrangements to facilitate transportation of agricultural machines or implements, e.g. folding frames to reduce overall width -Folding frames-foldable about a horizontal axis-specially adapted for actively driven implements"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01B"	"SOIL WORKING IN AGRICULTURE OR FORESTRY; PARTS, DETAILS, OR ACCESSORIES OF AGRICULTURAL MACHINES OR IMPLEMENTS, IN GENERAL "	"A01B73/044"	"Means or arrangements to facilitate transportation of agricultural machines or implements, e.g. folding frames to reduce overall width -Folding frames-foldable about a horizontal axis-the axis being oriented in a longitudinal direction "	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01B"	"SOIL WORKING IN AGRICULTURE OR FORESTRY; PARTS, DETAILS, OR ACCESSORIES OF AGRICULTURAL MACHINES OR IMPLEMENTS, IN GENERAL "	"A01B73/046"	"Means or arrangements to facilitate transportation of agricultural machines or implements, e.g. folding frames to reduce overall width -Folding frames-foldable about a horizontal axis-the axis being oriented in a longitudinal direction -each folding frame part being foldable in itself"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01B"	"SOIL WORKING IN AGRICULTURE OR FORESTRY; PARTS, DETAILS, OR ACCESSORIES OF AGRICULTURAL MACHINES OR IMPLEMENTS, IN GENERAL "	"A01B73/048"	"Means or arrangements to facilitate transportation of agricultural machines or implements, e.g. folding frames to reduce overall width -Folding frames-foldable about a horizontal axis-the axis being oriented in transverse direction "	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
"A01B"	"SOIL WORKING IN AGRICULTURE OR FORESTRY; PARTS, DETAILS, OR ACCESSORIES OF AGRICULTURAL MACHINES OR IMPLEMENTS, IN GENERAL "	"A01B73/06"	"Means or arrangements to facilitate transportation of agricultural machines or implements, e.g. folding frames to reduce overall width -Folding frames-foldable about a vertical axis"	"A01"	"AGRICULTURE; FORESTRY; ANIMAL HUSBANDRY; HUNTING; TRAPPING; FISHING"
